restaurant_name,date,meal,main_item,vegetarian_item,dessert_item,mundane_items,calories
Restaurante CRHEA,2018-09-03,LUNCH,Hambúrguer ao molho de queijo e mostarda,Pvt (proteína texturizada de soja) ao molho de queijo e mostarda,Maçã,"Arroz, Arroz colorido, Feijão, Saladas: chicória e tomate, Suco de acerola",0
Restaurante CRHEA,2018-09-04,LUNCH,Bisteca ao molho de limão,Ovo cozido,Pudim com gelatina,"Arroz, Arroz integral, Farofa doce, Feijão, Saladas: almeirão e chuchu, Suco de uva",0
Restaurante CRHEA,2018-09-05,LUNCH,Lingüiça de frango ao tomatelli,Pvt (proteína texturizada de soja) ao tomatelli,Goiabada com queijo,"Arroz, Arroz integral, Cenoura sautê, Feijão, Saladas: chicória e ervilha ao vinagrete, Suco de acerola",0
Restaurante CRHEA,2018-09-06,LUNCH,Carne moída,Pvt (proteína texturizada de soja) com azeitona e ervilha,Cocada,"Arroz, Arroz integral, Feijão, Macarrão ao sugo com salsicha, Saladas: alface e cenoura ralada, Suco de uva",0
Restaurante CRHEA,2018-09-10,LUNCH,Quibe assado,Quibe de pvt (proteína texturizada de soja),Maçã,"Arroz, Arroz integral, Creme de milho, Feijão, Saladas: acelga e cenoura ralada, Suco de caju",0
Restaurante CRHEA,2018-09-11,LUNCH,Filé de frango empanado,Ovo frito,Marigel,"Arroz, Arroz integral, Feijão, Legumes soutê, Saladas: mista de repolho com passas e beterraba cozida, Suco de maracujá",0
Restaurante CRHEA,2018-09-12,LUNCH,Bolo de carne moída,Bolo de pvt (proteína texturizada de soja),Brigadeirão,"Arroz, Arroz integral, Feijão, Repolho refogado, Saladas: alface e legumes temperados, Suco de limão",0
Restaurante CRHEA,2018-09-13,LUNCH,Lombo ao molho roty,Soja ao molho roty,Pudim de pão,"Arroz, Arroz integral, Feijão, Saladas: almeirão e berinjela com tomate, Suco de acerola, Suflê de legumes",0
Restaurante CRHEA,2018-09-14,LUNCH,Peixe oriental,Pvt (proteína texturizada de soja) oriental,Tangerina,"Arroz, Arroz com lentilha, Feijão, Saladas: alface e batata russa, Suco de  uva",0
Restaurante CRHEA,2018-09-24,LUNCH,Hambúrguer ao molho de queijo e mostarda,Pvt (proteína texturizada de soja) ao molho de queijo e mostarda,Barra de cereais,"Arroz, Arroz colorido, Feijão, Saladas: alface e lentilha ao vinagrete, Suco de laranja",0
Restaurante CRHEA,2018-09-25,LUNCH,Bisteca acebolada,Pvt (proteína texturizada de soja) xadrez,Merigel,"Arroz, Arroz integral, Couve refogada e tutu, Saladas: chicória e salsicha com milho e tomate, Suco de limão e caju",0
Restaurante CRHEA,2018-09-26,LUNCH,Bife a fricandolle,Omelete de forno,Manjar com calda de ameixa,"Arroz, Arroz integral, Batata corada, Feijão, Saladas: acelga e mista de legumes, Suco de uva",0
Restaurante CRHEA,2018-09-27,LUNCH,Quibe assado,Quibe de pvt (proteína texturizada de soja),Maçã,"Abobrinha ao molho de dois queijos, Arroz, Arroz integral, Feijão, Saladas: almeirão e pepino com tomate, Suco de maracujá",0
Restaurante CRHEA,2018-09-28,LUNCH,Lagarto ao molho madeira,Pvt (proteína texturizada de soja) ao molho de azeitonas,Bombom,"Acelga refogada, Arroz, Arroz integral, Feijão, Saladas: alface e salpicão de legumes, Suco de limão e caju",0
Restaurante CRHEA,2018-10-01,LUNCH,Lingüiça de frango ao tomatelli,Quibe de pvt (proteína texturizada de soja),Bombom,"Arroz, Arroz integral, Feijão, Polenta, Saladas: chicória e rabanete e cenoura ralados, Suco de acerola",0
Restaurante CRHEA,2018-10-02,LUNCH,Bisteca ao molho de limão,Lentilha sortida,Maria mole,"Acelga refogada, Arroz, Arroz integral, Feijão, Saladas: almeirão e berinjela com azeitona, Suco de limão",0
Restaurante CRHEA,2018-10-03,LUNCH,Estrogonofe,Estrogonofe de pvt (proteína texturizada de soja),Pudim de chocolate,"Arroz, Arroz integral, Batata palha, Feijão, Saladas: alface e mista de legumes, Suco de laranja",0
Restaurante CRHEA,2018-10-04,LUNCH,Salsicha ao sugo,Grão de bico ao sugo,Arroz doce com canela,"Arroz, Arroz integral, Feijão, Macarrão alho e óleo, Saladas: repolho misto e beterraba, Suco de maracujá",0
Restaurante CRHEA,2018-10-05,LUNCH,Frango assado,Ovo frito,Maçã,"Arroz, Arroz integral, Creme de milho, Feijão, Saladas: acelga e chuchu com tomate, Suco de uva",0
Restaurante CRHEA,2018-10-08,LUNCH,Almôndega ao sugo,Assado de pvt (proteína texturizada de soja),Cocada,"Arroz, Arroz integral, Farofa, Feijão, Saladas: acelga e ervilha ao vinagrete, Suco de acerola",0
Restaurante CRHEA,2018-10-09,LUNCH,Peixe ao molho de queijos,Grão de bico ao molho de queijos,Bolo do chocolate com granulado,"Arroz, Arroz integral, Batata sautê, Feijão, Saladas:  repolho com cenoura e chuchu, Suco de limão e caju",0
Restaurante CRHEA,2018-10-10,LUNCH,Filé de frango empanado ao tomatelli,Estrogonofe de pvt (proteína texturizada de soja),Goiaba com queijo,"Arroz, Arroz com lentilha e açafrão, Arroz integral, Feijão, Saladas: alface e maionese de legumes, Suco de u",0
Restaurante CRHEA,2018-10-11,LUNCH,Bife acebolado,Ovo frito,Laranja,"Arroz, Arroz integral, Feijão, Macarrão a moda, Saladas: almeirão e mista de legumes, Suco de caju e limão",0
Restaurante CRHEA,2018-10-15,LUNCH,Hambúrguer ao molho italiano,Grão de bico ao molho italiano,Maçã,"Arroz, Arroz integral, Feijão, Mandioca soutê, Saladas:  chicória e mista de rabanete, Suco de uva",0
Restaurante CRHEA,2018-10-16,LUNCH,Lombo ao molho de limão,Pvt (proteína texturizada de soja) refogada,Gelado bicolor,"Arroz, Arroz integral, Farofa, Feijão, Saladas: almeirão e mista de legumes, Suco de acerola e laranja",0
Restaurante CRHEA,2018-10-17,LUNCH,Isca bovina acebolada,Omelete com abobrinha,Manjar com calda de frutas,"Arroz, Arroz integral, Ervilha a parmentier, Feijão, Saladas: alface e cenoura ralada, Suco de maracujá",0
Restaurante CRHEA,2018-10-18,LUNCH,Filé de frango empanado ao molho rosê,Bolo de pvt (proteína texturizada de soja),Barra de cereais,"Arroz, Arroz integral, Feijão, Legumes soutê, Saladas: almeirão e mista de legumes, Suco de acerola e laranja",0
Restaurante CRHEA,2018-10-19,LUNCH,Estrogonofe,Estrogonofe de pvt (proteína texturizada de soja),Bombom,"Arroz, Arroz integral, Batata palha, Feijão, Saladas: chicória e mista de legumes, Suco de uva",0
Restaurante CRHEA,2018-10-22,LUNCH,Almôndega acebolada ao shoyu,Pvt (proteína texturizada de soja)  refogada,Maçã,"Arroz, Arroz integral, Feijão branco sortido, Saladas: almeirão e mista de repolho roxo, Suco de uva",0
Restaurante CRHEA,2018-10-23,LUNCH,Lingüiça ao tomatelli,Soja ao tomatelli,Gelatina de pêssego,"Arroz, Arroz integral, Feijão, Repolho ao shoyu, Saladas: acelga e maionese de atum, Suco de maracujá",0
Restaurante CRHEA,2018-10-24,LUNCH,Isca bovina acebolada,Ovo frito,Maria mole,"Arroz, Arroz integral, Feijão, Macarrão a moda, Saladas: alface e abobrinha com tomate, Suco de laranja",0
Restaurante CRHEA,2018-10-25,LUNCH,Peixe oriental,Pvt (proteína texturizada de soja) oriental,Pudim de pão com chocolate,"Arroz, Arroz integral, Feijão, Purê de batata, Saladas: alface e berinjela com passas, Suco de uva",0
Restaurante CRHEA,2018-10-26,LUNCH,Filé de frango ao molho de mostarda,Ovo frito,Barra de cereais,"Arroz, Arroz integral, Cenoura refogada com orégano, Feijão, Saladas: couve ao vinagrete e pepino com tomate, Suco de laranja",0
Restaurante CRHEA,2018-10-29,LUNCH,Quibe,Quibe de pvt (proteína texturizada de soja),Laranja,"Arroz, Arroz integral, Creme de milho, Feijão, Saladas: chicória e mista de rabanete, Suco de maracujá",0
Restaurante CRHEA,2018-10-30,LUNCH,Filé de frango empanado,Omelete de forno,Brigadeirão,"Arroz, Arroz integral, Batata souté, Feijão, Saladas: acelga e chuchu com tomate, Suco de uva",0
Restaurante CRHEA,2018-10-31,LUNCH,Bisteca acebolada,Grão de bico acebolado,Pudim de morango com calda de frutas,"Arroz, Arroz integral, Couve refogada, Saladas: alface e cenoura com ervilha, Suco de laranja, Tutu",0
Restaurante CRHEA,2018-11-01,LUNCH,Isca bovina ao molho madeira,Ovo frito,Gelatina,"Arroz, Arroz integral, Feijão, Macarrão alho e óleo, Saladas: almeirão e mista de soja, Suco de limão",0
Restaurante CRHEA,2018-11-12,LUNCH,Hambúrguer ao molho de queijo e mostarda,Assado de pvt (proteína texturizada de soja) com abobrinha,Laranja,"Arroz, Arroz integral, Cenoura a salsa, Feijão, Saladas: chicória e soja com tomate, Suco de caju",0
Restaurante CRHEA,2018-11-13,LUNCH,Bisteca ao molho madeira,Pvt (proteína texturizada de soja) ao shoyu,Maria mole,"Arroz, Arroz integral, Farofa doce, Feijão, Saladas: mista de repolho e abobrinha, Suco de acerola",0
Restaurante CRHEA,2018-11-14,LUNCH,Isca bovina acebolada,Ovo frito,Gelatina de abacaxi,"Arroz, Arroz integral, Feijão, Macarrão alho e óleo, Saladas: alface e lentilha com tomate, Suco de uva",0
Restaurante CRHEA,2018-11-19,LUNCH,Quibe,Quibe de pvt (proteína texturizada de soja),Barra de cereais,"Arroz, Arroz integral, Creme de milho, Feijão, Saladas: repolho com cenoura e pepino com tomate, Suco de caju",886
Restaurante CRHEA,2018-11-20,LUNCH,Almôndega ao sugo,Soja ao sugo,Marigel,"Arroz, Arroz integral, Feijão, Polenta, Saladas: chicória e mista de trigo, Suco de limão",0
Restaurante CRHEA,2018-11-21,LUNCH,Lombo ao molho barbecure,Ovo cozido,Brigadeirão,"Arroz, Arroz integral, Batata sauté com açafrão, Feijão, Saladas: alface e pepino, Suco de uva",0
Restaurante CRHEA,2018-11-22,LUNCH,Hambúrguer grelhado,Pvt (proteína texturizada de soja) com milho,Maria mole,"Arroz, Arroz integral, Feijão, Macarrão ao sugo, Saladas: chicória e mista de legumes, Suco de maracujá",0
Restaurante CRHEA,2018-11-23,LUNCH,Isca bovina ao molho madeira,Lasanha de pvt (proteína texturizada de soja),Laranja,"Arroz, Arroz integral, Feijão, Legumes a salsa, Saladas: almeirão e beterraba ralada, Suco de uva",0
Restaurante CRHEA,2018-11-26,LUNCH,Quibe assado,Quibe de pvt (proteína texturizada de soja),Maçã,"Arroz, Arroz integral, Feijão, Polenta, Saladas: chicória e cenoura ralada com rabanete e azeitonas, Suco de acerola",0
Restaurante CRHEA,2018-11-27,LUNCH,Hamburguer ao molho de queijo e mostarda,Soja ao shoyo acebolada,Maria mole com coco queimado,"Arroz, Arroz integral, Feijão, Saladas: acelga e pepino com tomate, Suco de maracujá, Suflê de legumes",0
Restaurante CRHEA,2018-11-28,LUNCH,Filé de frango empanado,Ovos fritos,Laranja,"Arroz, Arroz integral, Creme de milho, Feijão, Saladas: alface e chuchu com ervilha e orégano, Suco de uva",0
Restaurante CRHEA,2018-11-29,LUNCH,Quibe de forno,Lentilha acebolada ao shoyo,Laranja,"Arroz, Arroz integral, Couve refogada, Feijão, Saladas: alface e cenoura ralada, Suco de laranja",0
Restaurante CRHEA,2018-11-30,LUNCH,Strogonoff de carne,Omelete de forno,Bombom,"Arroz, Arroz integral, Cenoura sautê, Feijão, Saladas: almeirão e mista, Suco de caju e limão",0
Restaurante CRHEA,2018-12-03,LUNCH,Quibe assado,Quibe de pvt (proteína texturizada de soja),Laranja,"Arroz, Arroz integral, Creme de milho, Feijão, Saladas: acelga e cenoura com rabanete ralada, Suco de laranja",0
Restaurante CRHEA,2018-12-04,LUNCH,Bisteca acebolada,Ovo frito,Gelatina de morango,"Arroz, Arroz integral, Feijão, Repolho ao shoyo, Saladas: chicória e maionese de legumes, Suco de uva",0
Restaurante CRHEA,2018-12-05,LUNCH,Bisteca acebolada,Ervilha seca acebolada,Pudim de baunilha com coco e calda de ameixa,"Abobrinha refogada, Arroz, Arroz integral, Feijão, Saladas: chicória e cenoura ralada, Suco de maracujá",0
